gutenberg_id,text,title
1342,"that morning should be mentioned, and the request made.",Pride and Prejudice
1342,,Pride and Prejudice
1342,The communication excited many professions of concern; and enough was,Pride and Prejudice
1342,said of wishing them to stay at least till the following day to work on,Pride and Prejudice
1342,Jane; and till the morrow their going was deferred. Miss Bingley was,Pride and Prejudice
1342,then sorry that she had proposed the delay; for her jealousy and dislike,Pride and Prejudice
1342,of one sister much exceeded her affection for the other.,Pride and Prejudice
1342,,Pride and Prejudice
1342,The master of the house heard with real sorrow that they were to go so,Pride and Prejudice
1342,"soon, and repeatedly tried to persuade Miss Bennet that it would not be",Pride and Prejudice
1342,safe for her--that she was not enough recovered; but Jane was firm where,Pride and Prejudice
1342,she felt herself to be right.,Pride and Prejudice
1342,,Pride and Prejudice
1342,To Mr. Darcy it was welcome intelligence: Elizabeth had been at,Pride and Prejudice
1342,Netherfield long enough. She attracted him more than he liked; and Miss,Pride and Prejudice
1342,Bingley was uncivil to _her_ and more teasing than usual to himself. He,Pride and Prejudice
1342,wisely resolved to be particularly careful that no sign of admiration,Pride and Prejudice
1342,should _now_ escape him--nothing that could elevate her with the hope of,Pride and Prejudice
1342,"influencing his felicity; sensible that, if such an idea had been",Pride and Prejudice
1342,"suggested, his behaviour during the last day must have material weight",Pride and Prejudice
1342,"in confirming or crushing it. Steady to his purpose, he scarcely spoke",Pride and Prejudice
1342,ten words to her through the whole of Saturday: and though they were at,Pride and Prejudice
1342,"one time left by themselves for half an hour, he adhered most",Pride and Prejudice
1342,"conscientiously to his book, and would not even look at her.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"On Sunday, after morning service, the separation, so agreeable to almost",Pride and Prejudice
1342,"all, took place. Miss Bingley’s civility to Elizabeth increased at last",Pride and Prejudice
1342,"very rapidly, as well as her affection for Jane; and when they parted,",Pride and Prejudice
1342,after assuring the latter of the pleasure it would always give her to,Pride and Prejudice
1342,"see her either at Longbourn or Netherfield, and embracing her most",Pride and Prejudice
1342,"tenderly, she even shook hands with the former. Elizabeth took leave of",Pride and Prejudice
1342,the whole party in the liveliest spirits.,Pride and Prejudice
1342,,Pride and Prejudice
1342,They were not welcomed home very cordially by their mother. Mrs. Bennet,Pride and Prejudice
1342,"wondered at their coming, and thought them very wrong to give so much",Pride and Prejudice
1342,"trouble, and was sure Jane would have caught cold again. But their",Pride and Prejudice
1342,"father, though very laconic in his expressions of pleasure, was really",Pride and Prejudice
1342,glad to see them; he had felt their importance in the family circle. The,Pride and Prejudice
1342,"evening conversation, when they were all assembled, had lost much of its",Pride and Prejudice
1342,"animation, and almost all its sense, by the absence of Jane and",Pride and Prejudice
1342,Elizabeth.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"They found Mary, as usual, deep in the study of thorough bass and human",Pride and Prejudice
1342,nature; and had some new extracts to admire and some new observations of,Pride and Prejudice
1342,threadbare morality to listen to. Catherine and Lydia had information,Pride and Prejudice
1342,"for them of a different sort. Much had been done, and much had been said",Pride and Prejudice
1342,in the regiment since the preceding Wednesday; several of the officers,Pride and Prejudice
1342,had dined lately with their uncle; a private had been flogged; and it,Pride and Prejudice
1342,had actually been hinted that Colonel Forster was going to be married.,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,CHAPTER XIII,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,"“I hope, my dear,” said Mr. Bennet to his wife, as they were at",Pride and Prejudice
1342,"breakfast the next morning, “that you have ordered a good dinner to-day,",Pride and Prejudice
1342,because I have reason to expect an addition to our family party.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“Who do you mean, my dear? I know of nobody that is coming, I am sure,",Pride and Prejudice
1342,unless Charlotte Lucas should happen to call in; and I hope _my_ dinners,Pride and Prejudice
1342,are good enough for her. I do not believe she often sees such at home.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,“The person of whom I speak is a gentleman and a stranger.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,Mrs. Bennet’s eyes sparkled. “A gentleman and a stranger! It is Mr.,Pride and Prejudice
1342,"Bingley, I am sure. Why, Jane--you never dropped a word of this--you sly",Pride and Prejudice
1342,"thing! Well, I am sure I shall be extremely glad to see Mr. Bingley.",Pride and Prejudice
1342,But--good Lord! how unlucky! there is not a bit of fish to be got,Pride and Prejudice
1342,"to-day. Lydia, my love, ring the bell. I must speak to Hill this",Pride and Prejudice
1342,moment.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“It is _not_ Mr. Bingley,” said her husband; “it is a person whom I",Pride and Prejudice
1342,never saw in the whole course of my life.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,This roused a general astonishment; and he had the pleasure of being,Pride and Prejudice
1342,eagerly questioned by his wife and five daughters at once.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"After amusing himself some time with their curiosity, he thus",Pride and Prejudice
1342,"explained:--“About a month ago I received this letter, and about a",Pride and Prejudice
1342,"fortnight ago I answered it; for I thought it a case of some delicacy,",Pride and Prejudice
1342,"and requiring early attention. It is from my cousin, Mr. Collins, who,",Pride and Prejudice
1342,"when I am dead, may turn you all out of this house as soon as he",Pride and Prejudice
1342,pleases.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“Oh, my dear,” cried his wife, “I cannot bear to hear that mentioned.",Pride and Prejudice
1342,Pray do not talk of that odious man. I do think it is the hardest thing,Pride and Prejudice
1342,"in the world, that your estate should be entailed away from your own",Pride and Prejudice
1342,"children; and I am sure, if I had been you, I should have tried long ago",Pride and Prejudice
1342,to do something or other about it.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,Jane and Elizabeth attempted to explain to her the nature of an entail.,Pride and Prejudice
1342,They had often attempted it before: but it was a subject on which Mrs.,Pride and Prejudice
1342,Bennet was beyond the reach of reason; and she continued to rail,Pride and Prejudice
1342,bitterly against the cruelty of settling an estate away from a family of,Pride and Prejudice
1342,"five daughters, in favour of a man whom nobody cared anything about.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“It certainly is a most iniquitous affair,” said Mr. Bennet; “and",Pride and Prejudice
1342,nothing can clear Mr. Collins from the guilt of inheriting Longbourn.,Pride and Prejudice
1342,"But if you will listen to his letter, you may, perhaps, be a little",Pride and Prejudice
1342,softened by his manner of expressing himself.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“No, that I am sure I shall not: and I think it was very impertinent of",Pride and Prejudice
1342,"him to write to you at all, and very hypocritical. I hate such false",Pride and Prejudice
1342,"friends. Why could not he keep on quarrelling with you, as his father",Pride and Prejudice
1342,did before him?”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“Why, indeed, he does seem to have had some filial scruples on that",Pride and Prejudice
1342,"head, as you will hear.”",Pride and Prejudice
1342,,Pride and Prejudice
1342,"     /* RIGHT “Hunsford, near Westerham, Kent, _15th October_. */",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“Dear Sir,",Pride and Prejudice
1342,,Pride and Prejudice
1342,     “The disagreement subsisting between yourself and my late honoured,Pride and Prejudice
1342,"     father always gave me much uneasiness; and, since I have had the",Pride and Prejudice
1342,"     misfortune to lose him, I have frequently wished to heal the",Pride and Prejudice
1342,"     breach: but, for some time, I was kept back by my own doubts,",Pride and Prejudice
1342,     fearing lest it might seem disrespectful to his memory for me to be,Pride and Prejudice
1342,     on good terms with anyone with whom it had always pleased him to be,Pride and Prejudice
1342,"     at variance.”--‘There, Mrs. Bennet.’--“My mind, however, is now",Pride and Prejudice
1342,"     made up on the subject; for, having received ordination at Easter,",Pride and Prejudice
1342,     I have been so fortunate as to be distinguished by the patronage of,Pride and Prejudice
1342,"     the Right Honourable Lady Catherine de Bourgh, widow of Sir Lewis",Pride and Prejudice
1342,"     de Bourgh, whose bounty and beneficence has preferred me to the",Pride and Prejudice
1342,"     valuable rectory of this parish, where it shall be my earnest",Pride and Prejudice
1342,     endeavour to demean myself with grateful respect towards her,Pride and Prejudice
1342,"     Ladyship, and be ever ready to perform those rites and ceremonies",Pride and Prejudice
1342,"     which are instituted by the Church of England. As a clergyman,",Pride and Prejudice
1342,"     moreover, I feel it my duty to promote and establish the blessing",Pride and Prejudice
1342,     of peace in all families within the reach of my influence; and on,Pride and Prejudice
1342,     these grounds I flatter myself that my present overtures of,Pride and Prejudice
1342,"     good-will are highly commendable, and that the circumstance of my",Pride and Prejudice
1342,     being next in the entail of Longbourn estate will be kindly,Pride and Prejudice
1342,"     overlooked on your side, and not lead you to reject the offered",Pride and Prejudice
1342,     olive branch. I cannot be otherwise than concerned at being the,Pride and Prejudice
1342,"     means of injuring your amiable daughters, and beg leave to",Pride and Prejudice
1342,"     apologize for it, as well as to assure you of my readiness to make",Pride and Prejudice
1342,     them every possible amends; but of this hereafter. If you should,Pride and Prejudice
1342,"     have no objection to receive me into your house, I propose myself",Pride and Prejudice
1342,"     the satisfaction of waiting on you and your family, Monday,",Pride and Prejudice
1342,"     November 18th, by four o’clock, and shall probably trespass on your",Pride and Prejudice
1342,"     hospitality till the Saturday se’nnight following, which I can do",Pride and Prejudice
1342,"     without any inconvenience, as Lady Catherine is far from objecting",Pride and Prejudice
1342,"     to my occasional absence on a Sunday, provided that some other",Pride and Prejudice
1342,"     clergyman is engaged to do the duty of the day. I remain, dear sir,",Pride and Prejudice
1342,"     with respectful compliments to your lady and daughters, your",Pride and Prejudice
1342,"     well-wisher and friend,",Pride and Prejudice
1342,,Pride and Prejudice
1342,“WILLIAM COLLINS.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“At four o’clock, therefore, we may expect this peace-making gentleman,”",Pride and Prejudice
1342,"said Mr. Bennet, as he folded up the letter. “He seems to be a most",Pride and Prejudice
1342,"conscientious and polite young man, upon my word; and, I doubt not, will",Pride and Prejudice
1342,"prove a valuable acquaintance, especially if Lady Catherine should be so",Pride and Prejudice
1342,indulgent as to let him come to us again.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“There is some sense in what he says about the girls, however; and, if",Pride and Prejudice
1342,"he is disposed to make them any amends, I shall not be the person to",Pride and Prejudice
1342,discourage him.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“Though it is difficult,” said Jane, “to guess in what way he can mean",Pride and Prejudice
1342,"to make us the atonement he thinks our due, the wish is certainly to his",Pride and Prejudice
1342,credit.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,Elizabeth was chiefly struck with his extraordinary deference for Lady,Pride and Prejudice
1342,"Catherine, and his kind intention of christening, marrying, and burying",Pride and Prejudice
1342,his parishioners whenever it were required.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“He must be an oddity, I think,” said she. “I cannot make him out. There",Pride and Prejudice
1342,is something very pompous in his style. And what can he mean by,Pride and Prejudice
1342,apologizing for being next in the entail? We cannot suppose he would,Pride and Prejudice
1342,"help it, if he could. Can he be a sensible man, sir?”",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“No, my dear; I think not. I have great hopes of finding him quite the",Pride and Prejudice
1342,reverse. There is a mixture of servility and self-importance in his,Pride and Prejudice
1342,letter which promises well. I am impatient to see him.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“In point of composition,” said Mary, “his letter does not seem",Pride and Prejudice
1342,"defective. The idea of the olive branch perhaps is not wholly new, yet I",Pride and Prejudice
1342,think it is well expressed.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,To Catherine and Lydia neither the letter nor its writer were in any,Pride and Prejudice
1342,degree interesting. It was next to impossible that their cousin should,Pride and Prejudice
1342,"come in a scarlet coat, and it was now some weeks since they had",Pride and Prejudice
1342,received pleasure from the society of a man in any other colour. As for,Pride and Prejudice
1342,"their mother, Mr. Collins’s letter had done away much of her ill-will,",Pride and Prejudice
1342,and she was preparing to see him with a degree of composure which,Pride and Prejudice
1342,astonished her husband and daughters.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"Mr. Collins was punctual to his time, and was received with great",Pride and Prejudice
1342,politeness by the whole family. Mr. Bennet indeed said little; but the,Pride and Prejudice
1342,"ladies were ready enough to talk, and Mr. Collins seemed neither in need",Pride and Prejudice
1342,"of encouragement, nor inclined to be silent himself. He was a tall,",Pride and Prejudice
1342,heavy-looking young man of five-and-twenty. His air was grave and,Pride and Prejudice
1342,"stately, and his manners were very formal. He had not been long seated",Pride and Prejudice
1342,before he complimented Mrs. Bennet on having so fine a family of,Pride and Prejudice
1342,"daughters, said he had heard much of their beauty, but that, in this",Pride and Prejudice
1342,"instance, fame had fallen short of the truth; and added, that he did not",Pride and Prejudice
1342,doubt her seeing them all in due time well disposed of in marriage. This,Pride and Prejudice
1342,gallantry was not much to the taste of some of his hearers; but Mrs.,Pride and Prejudice
1342,"Bennet, who quarrelled with no compliments, answered most readily,--",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“You are very kind, sir, I am sure; and I wish with all my heart it may",Pride and Prejudice
1342,prove so; for else they will be destitute enough. Things are settled so,Pride and Prejudice
1342,oddly.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“You allude, perhaps, to the entail of this estate.”",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“Ah, sir, I do indeed. It is a grievous affair to my poor girls, you",Pride and Prejudice
1342,"must confess. Not that I mean to find fault with _you_, for such things,",Pride and Prejudice
1342,"I know, are all chance in this world. There is no knowing how estates",Pride and Prejudice
1342,will go when once they come to be entailed.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“I am very sensible, madam, of the hardship to my fair cousins, and",Pride and Prejudice
1342,"could say much on the subject, but that I am cautious of appearing",Pride and Prejudice
1342,forward and precipitate. But I can assure the young ladies that I come,Pride and Prejudice
1342,"prepared to admire them. At present I will not say more, but, perhaps,",Pride and Prejudice
1342,when we are better acquainted----”,Pride and Prejudice
1342,,Pride and Prejudice
1342,He was interrupted by a summons to dinner; and the girls smiled on each,Pride and Prejudice
1342,other. They were not the only objects of Mr. Collins’s admiration. The,Pride and Prejudice
1342,"hall, the dining-room, and all its furniture, were examined and praised;",Pride and Prejudice
1342,and his commendation of everything would have touched Mrs. Bennet’s,Pride and Prejudice
1342,"heart, but for the mortifying supposition of his viewing it all as his",Pride and Prejudice
1342,"own future property. The dinner, too, in its turn, was highly admired;",Pride and Prejudice
1342,and he begged to know to which of his fair cousins the excellence of its,Pride and Prejudice
1342,"cookery was owing. But here he was set right by Mrs. Bennet, who assured",Pride and Prejudice
1342,"him, with some asperity, that they were very well able to keep a good",Pride and Prejudice
1342,"cook, and that her daughters had nothing to do in the kitchen. He begged",Pride and Prejudice
1342,pardon for having displeased her. In a softened tone she declared,Pride and Prejudice
1342,herself not at all offended; but he continued to apologize for about a,Pride and Prejudice
1342,quarter of an hour.,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,CHAPTER XIV,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,"During dinner, Mr. Bennet scarcely spoke at all; but when the servants",Pride and Prejudice
1342,"were withdrawn, he thought it time to have some conversation with his",Pride and Prejudice
1342,"guest, and therefore started a subject in which he expected him to",Pride and Prejudice
1342,"shine, by observing that he seemed very fortunate in his patroness. Lady",Pride and Prejudice
1342,"Catherine de Bourgh’s attention to his wishes, and consideration for his",Pride and Prejudice
1342,"comfort, appeared very remarkable. Mr. Bennet could not have chosen",Pride and Prejudice
1342,better. Mr. Collins was eloquent in her praise. The subject elevated him,Pride and Prejudice
1342,to more than usual solemnity of manner; and with a most important aspect,Pride and Prejudice
1342,he protested that he had never in his life witnessed such behaviour in a,Pride and Prejudice
1342,"person of rank--such affability and condescension, as he had himself",Pride and Prejudice
1342,experienced from Lady Catherine. She had been graciously pleased to,Pride and Prejudice
1342,approve of both the discourses which he had already had the honour of,Pride and Prejudice
1342,"preaching before her. She had also asked him twice to dine at Rosings,",Pride and Prejudice
1342,"and had sent for him only the Saturday before, to make up her pool of",Pride and Prejudice
1342,quadrille in the evening. Lady Catherine was reckoned proud by many,Pride and Prejudice
1342,"people, he knew, but _he_ had never seen anything but affability in her.",Pride and Prejudice
1342,She had always spoken to him as she would to any other gentleman; she,Pride and Prejudice
1342,made not the smallest objection to his joining in the society of the,Pride and Prejudice
1342,"neighbourhood, nor to his leaving his parish occasionally for a week or",Pride and Prejudice
1342,two to visit his relations. She had even condescended to advise him to,Pride and Prejudice
1342,"marry as soon as he could, provided he chose with discretion; and had",Pride and Prejudice
1342,"once paid him a visit in his humble parsonage, where she had perfectly",Pride and Prejudice
1342,"approved all the alterations he had been making, and had even vouchsafed",Pride and Prejudice
1342,"to suggest some herself,--some shelves in the closets upstairs.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“That is all very proper and civil, I am sure,” said Mrs. Bennet, “and I",Pride and Prejudice
1342,dare say she is a very agreeable woman. It is a pity that great ladies,Pride and Prejudice
1342,"in general are not more like her. Does she live near you, sir?”",Pride and Prejudice
1342,,Pride and Prejudice
1342,“The garden in which stands my humble abode is separated only by a lane,Pride and Prejudice
1342,"from Rosings Park, her Ladyship’s residence.”",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“I think you said she was a widow, sir? has she any family?”",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“She has one only daughter, the heiress of Rosings, and of very",Pride and Prejudice
1342,extensive property.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“Ah,” cried Mrs. Bennet, shaking her head, “then she is better off than",Pride and Prejudice
1342,many girls. And what sort of young lady is she? Is she handsome?”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“She is a most charming young lady, indeed. Lady Catherine herself says",Pride and Prejudice
1342,"that, in point of true beauty, Miss de Bourgh is far superior to the",Pride and Prejudice
1342,handsomest of her sex; because there is that in her features which marks,Pride and Prejudice
1342,the young woman of distinguished birth. She is unfortunately of a sickly,Pride and Prejudice
1342,"constitution, which has prevented her making that progress in many",Pride and Prejudice
1342,"accomplishments which she could not otherwise have failed of, as I am",Pride and Prejudice
1342,"informed by the lady who superintended her education, and who still",Pride and Prejudice
1342,"resides with them. But she is perfectly amiable, and often condescends",Pride and Prejudice
1342,to drive by my humble abode in her little phaeton and ponies.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,“Has she been presented? I do not remember her name among the ladies at,Pride and Prejudice
1342,court.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,“Her indifferent state of health unhappily prevents her being in town;,Pride and Prejudice
1342,"and by that means, as I told Lady Catherine myself one day, has deprived",Pride and Prejudice
1342,the British Court of its brightest ornament. Her Ladyship seemed pleased,Pride and Prejudice
1342,with the idea; and you may imagine that I am happy on every occasion to,Pride and Prejudice
1342,offer those little delicate compliments which are always acceptable to,Pride and Prejudice
1342,"ladies. I have more than once observed to Lady Catherine, that her",Pride and Prejudice
1342,charming daughter seemed born to be a duchess; and that the most,Pride and Prejudice
1342,"elevated rank, instead of giving her consequence, would be adorned by",Pride and Prejudice
1342,"her. These are the kind of little things which please her Ladyship, and",Pride and Prejudice
1342,it is a sort of attention which I conceive myself peculiarly bound to,Pride and Prejudice
1342,pay.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“You judge very properly,” said Mr. Bennet; “and it is happy for you",Pride and Prejudice
1342,that you possess the talent of flattering with delicacy. May I ask,Pride and Prejudice
1342,whether these pleasing attentions proceed from the impulse of the,Pride and Prejudice
1342,"moment, or are the result of previous study?”",Pride and Prejudice
1342,,Pride and Prejudice
1342,“They arise chiefly from what is passing at the time; and though I,Pride and Prejudice
1342,sometimes amuse myself with suggesting and arranging such little elegant,Pride and Prejudice
1342,"compliments as may be adapted to ordinary occasions, I always wish to",Pride and Prejudice
1342,give them as unstudied an air as possible.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,Mr. Bennet’s expectations were fully answered. His cousin was as absurd,Pride and Prejudice
1342,"as he had hoped; and he listened to him with the keenest enjoyment,",Pride and Prejudice
1342,"maintaining at the same time the most resolute composure of countenance,",Pride and Prejudice
1342,"and, except in an occasional glance at Elizabeth, requiring no partner",Pride and Prejudice
1342,in his pleasure.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"By tea-time, however, the dose had been enough, and Mr. Bennet was glad",Pride and Prejudice
1342,"to take his guest into the drawing-room again, and when tea was over,",Pride and Prejudice
1342,glad to invite him,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration:,Pride and Prejudice
1342,,Pride and Prejudice
1342,“Protested,Pride and Prejudice
1342,that he never read novels”      H.T Feb 94,Pride and Prejudice
1342,],Pride and Prejudice
1342,,Pride and Prejudice
1342,"to read aloud to the ladies. Mr. Collins readily assented, and a book",Pride and Prejudice
1342,was produced; but on beholding it (for everything announced it to be,Pride and Prejudice
1342,"from a circulating library) he started back, and, begging pardon,",Pride and Prejudice
1342,"protested that he never read novels. Kitty stared at him, and Lydia",Pride and Prejudice
1342,"exclaimed. Other books were produced, and after some deliberation he",Pride and Prejudice
1342,chose “Fordyce’s Sermons.” Lydia gaped as he opened the volume; and,Pride and Prejudice
1342,"before he had, with very monotonous solemnity, read three pages, she",Pride and Prejudice
1342,"interrupted him with,--",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“Do you know, mamma, that my uncle Philips talks of turning away",Pride and Prejudice
1342,"Richard? and if he does, Colonel Forster will hire him. My aunt told me",Pride and Prejudice
1342,so herself on Saturday. I shall walk to Meryton to-morrow to hear more,Pride and Prejudice
1342,"about it, and to ask when Mr. Denny comes back from town.”",Pride and Prejudice
1342,,Pride and Prejudice
1342,Lydia was bid by her two eldest sisters to hold her tongue; but Mr.,Pride and Prejudice
1342,"Collins, much offended, laid aside his book, and said,--",Pride and Prejudice
1342,,Pride and Prejudice
1342,“I have often observed how little young ladies are interested by books,Pride and Prejudice
1342,"of a serious stamp, though written solely for their benefit. It amazes",Pride and Prejudice
1342,"me, I confess; for certainly there can be nothing so advantageous to",Pride and Prejudice
1342,them as instruction. But I will no longer importune my young cousin.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,"Then, turning to Mr. Bennet, he offered himself as his antagonist at",Pride and Prejudice
1342,"backgammon. Mr. Bennet accepted the challenge, observing that he acted",Pride and Prejudice
1342,very wisely in leaving the girls to their own trifling amusements. Mrs.,Pride and Prejudice
1342,Bennet and her daughters apologized most civilly for Lydia’s,Pride and Prejudice
1342,"interruption, and promised that it should not occur again, if he would",Pride and Prejudice
1342,"resume his book; but Mr. Collins, after assuring them that he bore his",Pride and Prejudice
1342,"young cousin no ill-will, and should never resent her behaviour as any",Pride and Prejudice
1342,"affront, seated himself at another table with Mr. Bennet, and prepared",Pride and Prejudice
1342,for backgammon.,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,CHAPTER XV.,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,"Mr. Collins was not a sensible man, and the deficiency of nature had",Pride and Prejudice
1342,been but little assisted by education or society; the greatest part of,Pride and Prejudice
1342,his life having been spent under the guidance of an illiterate and,Pride and Prejudice
1342,"miserly father; and though he belonged to one of the universities, he",Pride and Prejudice
1342,had merely kept the necessary terms without forming at it any useful,Pride and Prejudice
1342,acquaintance. The subjection in which his father had brought him up had,Pride and Prejudice
1342,given him originally great humility of manner; but it was now a good,Pride and Prejudice
1342,"deal counteracted by the self-conceit of a weak head, living in",Pride and Prejudice
1342,"retirement, and the consequential feelings of early and unexpected",Pride and Prejudice
1342,prosperity. A fortunate chance had recommended him to Lady Catherine de,Pride and Prejudice
1342,Bourgh when the living of Hunsford was vacant; and the respect which he,Pride and Prejudice
1342,"felt for her high rank, and his veneration for her as his patroness,",Pride and Prejudice
1342,"mingling with a very good opinion of himself, of his authority as a",Pride and Prejudice
1342,"clergyman, and his right as a rector, made him altogether a mixture of",Pride and Prejudice
1342,"pride and obsequiousness, self-importance and humility.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"Having now a good house and a very sufficient income, he intended to",Pride and Prejudice
1342,marry; and in seeking a reconciliation with the Longbourn family he had,Pride and Prejudice
1342,"a wife in view, as he meant to choose one of the daughters, if he found",Pride and Prejudice
1342,them as handsome and amiable as they were represented by common report.,Pride and Prejudice
1342,This was his plan of amends--of atonement--for inheriting their father’s,Pride and Prejudice
1342,"estate; and he thought it an excellent one, full of eligibility and",Pride and Prejudice
1342,"suitableness, and excessively generous and disinterested on his own",Pride and Prejudice
1342,part.,Pride and Prejudice
1342,,Pride and Prejudice
1342,His plan did not vary on seeing them. Miss Bennet’s lovely face,Pride and Prejudice
1342,"confirmed his views, and established all his strictest notions of what",Pride and Prejudice
1342,was due to seniority; and for the first evening _she_ was his settled,Pride and Prejudice
1342,"choice. The next morning, however, made an alteration; for in a quarter",Pride and Prejudice
1342,"of an hour’s _tête-à-tête_ with Mrs. Bennet before breakfast, a",Pride and Prejudice
1342,"conversation beginning with his parsonage-house, and leading naturally",Pride and Prejudice
1342,"to the avowal of his hopes, that a mistress for it might be found at",Pride and Prejudice
1342,"Longbourn, produced from her, amid very complaisant smiles and general",Pride and Prejudice
1342,"encouragement, a caution against the very Jane he had fixed on. “As to",Pride and Prejudice
1342,"her _younger_ daughters, she could not take upon her to say--she could",Pride and Prejudice
1342,not positively answer--but she did not _know_ of any prepossession;--her,Pride and Prejudice
1342,_eldest_ daughter she must just mention--she felt it incumbent on her to,Pride and Prejudice
1342,"hint, was likely to be very soon engaged.”",Pride and Prejudice
1342,,Pride and Prejudice
1342,Mr. Collins had only to change from Jane to Elizabeth--and it was soon,Pride and Prejudice
1342,"done--done while Mrs. Bennet was stirring the fire. Elizabeth, equally",Pride and Prejudice
1342,"next to Jane in birth and beauty, succeeded her of course.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"Mrs. Bennet treasured up the hint, and trusted that she might soon have",Pride and Prejudice
1342,two daughters married; and the man whom she could not bear to speak of,Pride and Prejudice
1342,"the day before, was now high in her good graces.",Pride and Prejudice
1342,,Pride and Prejudice
1342,Lydia’s intention of walking to Meryton was not forgotten: every sister,Pride and Prejudice
1342,"except Mary agreed to go with her; and Mr. Collins was to attend them,",Pride and Prejudice
1342,"at the request of Mr. Bennet, who was most anxious to get rid of him,",Pride and Prejudice
1342,and have his library to himself; for thither Mr. Collins had followed,Pride and Prejudice
1342,"him after breakfast, and there he would continue, nominally engaged with",Pride and Prejudice
1342,"one of the largest folios in the collection, but really talking to Mr.",Pride and Prejudice
1342,"Bennet, with little cessation, of his house and garden at Hunsford. Such",Pride and Prejudice
1342,doings discomposed Mr. Bennet exceedingly. In his library he had been,Pride and Prejudice
1342,"always sure of leisure and tranquillity; and though prepared, as he told",Pride and Prejudice
1342,"Elizabeth, to meet with folly and conceit in every other room in the",Pride and Prejudice
1342,"house, he was used to be free from them there: his civility, therefore,",Pride and Prejudice
1342,was most prompt in inviting Mr. Collins to join his daughters in their,Pride and Prejudice
1342,"walk; and Mr. Collins, being in fact much better fitted for a walker",Pride and Prejudice
1342,"than a reader, was extremely well pleased to close his large book, and",Pride and Prejudice
1342,go.,Pride and Prejudice
1342,,Pride and Prejudice
